OID_,Clips_DEM_Large_S3_Regm8b,X,Y,DEM_Large_S3_Band_1,MeanCurv_Band_1,Slope_Band_1,SlopeStd_Band_1
5082,-13,-5.070304651150472,19.961905687536483,-13.2723484,-0.6928026,7.5873003,0.5827689
5083,-13,-5.062848011150472,19.961905687536483,-13.2721930,-0.7029245,7.5948257,0.5363833
5084,-13,-5.055391371150472,19.961905687536483,-13.2719784,-0.7003731,7.6262965,0.4980381
5085,-13,-5.047934731150472,19.961905687536483,-13.2717037,-0.6854045,7.6817007,0.4753755
5086,-13,-5.040478091150472,19.961905687536483,-13.2713671,-0.6633118,7.7595820,0.4747292
5087,-13,-5.033021451150472,19.961905687536483,-13.2709675,-0.6356000,7.8572640,0.4980720
5088,-13,-5.025564811150472,19.961905687536483,-13.2705040,-0.6054091,7.9733410,0.5419550
5089,-13,-5.018108171150472,19.961905687536483,-13.2699776,-0.5706120,8.1037827,0.6000201
5090,-13,-5.010651531150472,19.961905687536483,-13.2693882,-0.5336347,8.2451458,0.6657423
5091,-13,-5.003194891150473,19.961905687536483,-13.2687359,-0.4935109,8.3907366,0.7333385
5092,-13,-4.995738251150473,19.961905687536483,-13.2680244,-0.4545053,8.5383167,0.7982505
5093,-13,-4.988281611150473,19.961905687536483,-13.2672539,-0.4189836,8.6836720,0.8573343
5094,-13,-4.980824971150473,19.961905687536483,-13.2664261,-0.3863623,8.8300867,0.9077188
5095,-13,-4.973368331150473,19.961905687536483,-13.2655439,-0.3544173,8.9758301,0.9469450
5096,-13,-4.965911691150473,19.961905687536483,-13.2646084,-0.3218676,9.1204967,0.9735055
5097,-13,-4.958455051150473,19.961905687536483,-13.2636223,-0.2869813,9.2655840,0.9866503
5098,-13,-4.950998411150473,19.961905687536483,-13.2625885,-0.2437290,9.4062195,0.9862334
5099,-13,-4.943541771150473,19.961905687536483,-13.2615099,-0.1906106,9.5333481,0.9727859
5100,-13,-4.936085131150473,19.961905687536483,-13.2603931,-0.1310154,9.6368122,0.9477355
5101,-13,-4.928628491150473,19.961905687536483,-13.2592430,-0.0713951,9.7143946,0.9133283
5102,-13,-4.921171851150473,19.961905687536483,-13.2580671,-0.0122754,9.7659559,0.8728632
5103,-13,-5.361113611150472,19.954449047536482,-13.2421045,-0.1408368,14.6140003,0.3929095
5104,-13,-5.353656971150472,19.954449047536482,-13.2437763,-0.1284786,14.7130919,0.4101809
5105,-13,-5.346200331150472,19.954449047536482,-13.2454443,-0.1211679,14.8205671,0.4139296
5106,-13,-5.338743691150472,19.954449047536482,-13.2471094,-0.1167006,14.9406548,0.4042669
5107,-13,-5.331287051150472,19.954449047536482,-13.2487736,-0.1338061,15.0748644,0.3898058
5108,-13,-5.323830411150472,19.954449047536482,-13.2504368,-0.1898643,15.1910200,0.3901389
5109,-13,-5.316373771150472,19.954449047536482,-13.2520933,-0.2829696,15.2582636,0.4312619
5110,-13,-5.308917131150472,19.954449047536482,-13.2537346,-0.3998690,15.2587118,0.5271125
5111,-13,-5.301460491150472,19.954449047536482,-13.2553482,-0.5316371,15.1785784,0.6707417
5112,-13,-5.294003851150472,19.954449047536482,-13.2569227,-0.6687980,15.0205269,0.8473002
5113,-13,-5.286547211150472,19.954449047536482,-13.2584457,-0.8119180,14.7837677,1.0395875
5114,-13,-5.279090571150472,19.954449047536482,-13.2599039,-0.9494028,14.4630613,1.2302171
5115,-13,-5.271633931150472,19.954449047536482,-13.2612839,-1.0766698,14.0728025,1.4045117
5116,-13,-5.264177291150472,19.954449047536482,-13.2625771,-1.1973572,13.6254368,1.5510156
5117,-13,-5.256720651150472,19.954449047536482,-13.2637711,-1.3086653,13.1170759,1.6620135
5118,-13,-5.249264011150472,19.954449047536482,-13.2648563,-1.3879377,12.5682707,1.7336302
5119,-13,-5.241807371150472,19.954449047536482,-13.2658262,-1.4248868,12.0105171,1.7655530
5120,-13,-5.234350731150472,19.954449047536482,-13.2666798,-1.4190263,11.4712591,1.7609466
5121,-13,-5.226894091150472,19.954449047536482,-13.2674179,-1.3753705,10.9702082,1.7249451
5122,-13,-5.219437451150473,19.954449047536482,-13.2680492,-1.3037779,10.5205708,1.6643809
5123,-13,-5.211980811150473,19.954449047536482,-13.2685814,-1.2133762,10.1245337,1.5882610
5124,-13,-5.204524171150473,19.954449047536482,-13.2690258,-1.1073930,9.7809048,1.5052739
5125,-13,-5.197067531150473,19.954449047536482,-13.2693930,-0.9902526,9.4872341,1.4218024
5126,-13,-5.189610891150473,19.954449047536482,-13.2696953,-0.8697836,9.2377386,1.3417592
5127,-13,-5.182154251150473,19.954449047536482,-13.2699471,-0.7503239,9.0267429,1.2668430
5128,-13,-5.174697611150473,19.954449047536482,-13.2701588,-0.6385985,8.8471508,1.1976318
5129,-13,-5.167240971150473,19.954449047536482,-13.2703419,-0.5418563,8.6973896,1.1343864
5130,-13,-5.159784331150473,19.954449047536482,-13.2705059,-0.4678167,8.5724821,1.0772811
5131,-13,-5.152327691150473,19.954449047536482,-13.2706585,-0.4197095,8.4664507,1.0264449
5132,-13,-5.144871051150472,19.954449047536482,-13.2708035,-0.3959939,8.3739662,0.9817271
5133,-13,-5.137414411150472,19.954449047536482,-13.2709408,-0.3903063,8.2935486,0.9425485
5134,-13,-5.129957771150472,19.954449047536482,-13.2710714,-0.3981756,8.2229462,0.9077139
5135,-13,-5.122501131150472,19.954449047536482,-13.2711916,-0.4217266,8.1569805,0.8754058
5136,-13,-5.115044491150472,19.954449047536482,-13.2713003,-0.4562170,8.0942631,0.8434829
5137,-13,-5.107587851150472,19.954449047536482,-13.2713900,-0.4971362,8.0326252,0.8097687
5138,-13,-5.100131211150472,19.954449047536482,-13.2714548,-0.5378135,7.9716086,0.7723048
5139,-13,-5.092674571150472,19.954449047536482,-13.2714911,-0.5792105,7.9082899,0.7296924
5140,-13,-5.085217931150472,19.954449047536482,-13.2714891,-0.6136981,7.8487554,0.6815174
5141,-13,-5.077761291150472,19.954449047536482,-13.2714443,-0.6405629,7.7962947,0.6285669
5142,-13,-5.070304651150472,19.954449047536482,-13.2713518,-0.6550018,7.7560959,0.5734040
5143,-13,-5.062848011150472,19.954449047536482,-13.2712049,-0.6565676,7.7340269,0.5207201
5144,-13,-5.055391371150472,19.954449047536482,-13.2710009,-0.6442939,7.7309899,0.4776379
5145,-13,-5.047934731150472,19.954449047536482,-13.2707386,-0.6208534,7.7487974,0.4532719
5146,-13,-5.040478091150472,19.954449047536482,-13.2704144,-0.5898376,7.7855687,0.4554082
5147,-13,-5.033021451150472,19.954449047536482,-13.2700300,-0.5527187,7.8420143,0.4861724
5148,-13,-5.025564811150472,19.954449047536482,-13.2695827,-0.5150384,7.9151115,0.5404897
5149,-13,-5.018108171150472,19.954449047536482,-13.2690754,-0.4739350,8.0034990,0.6100622
5150,-13,-5.010651531150472,19.954449047536482,-13.2685061,-0.4306137,8.1056948,0.6869373
5151,-13,-5.003194891150473,19.954449047536482,-13.2678776,-0.3853117,8.2145081,0.7645072
5152,-13,-4.995738251150473,19.954449047536482,-13.2671909,-0.3442142,8.3267136,0.8379108
5153,-13,-4.988281611150473,19.954449047536482,-13.2664490,-0.3099038,8.4405622,0.9036805
5154,-13,-4.980824971150473,19.954449047536482,-13.2656527,-0.2801611,8.5606976,0.9588773
5155,-13,-4.973368331150473,19.954449047536482,-13.2648039,-0.2537165,8.6840715,1.0010287
5156,-13,-4.965911691150473,19.954449047536482,-13.2639036,-0.2307250,8.8112860,1.0286927
5157,-13,-4.958455051150473,19.954449047536482,-13.2629547,-0.2073098,8.9445686,1.0412874
5158,-13,-4.950998411150473,19.954449047536482,-13.2619591,-0.1754954,9.0788565,1.0387031
5159,-13,-4.943541771150473,19.954449047536482,-13.2609186,-0.1352326,9.2038918,1.0215644
5160,-13,-5.361113611150472,19.946992407536484,-13.2411079,-0.1955949,14.4802046,0.3522125
5161,-13,-5.353656971150472,19.946992407536484,-13.2427483,-0.1728426,14.5574856,0.3731354
5162,-13,-5.346200331150472,19.946992407536484,-13.2443838,-0.1517754,14.6532192,0.3849919
5163,-13,-5.338743691150472,19.946992407536484,-13.2460146,-0.1324836,14.7696199,0.3836854
5164,-13,-5.331287051150472,19.946992407536484,-13.2476444,-0.1360847,14.9109602,0.3727876
5165,-13,-5.323830411150472,19.946992407536484,-13.2492733,-0.1780403,15.0416031,0.3659377
5166,-13,-5.316373771150472,19.946992407536484,-13.2508974,-0.2589155,15.1332312,0.3866724
5167,-13,-5.308917131150472,19.946992407536484,-13.2525082,-0.3652959,15.1669416,0.4558231
5168,-13,-5.301460491150472,19.946992407536484,-13.2540951,-0.4893194,15.1254168,0.5750751
5169,-13,-5.294003851150472,19.946992407536484,-13.2556458,-0.6186498,15.0107279,0.7326565
5170,-13,-5.286547211150472,19.946992407536484,-13.2571487,-0.7538072,14.8210363,0.9116428
5171,-13,-5.279090571150472,19.946992407536484,-13.2585907,-0.8852643,14.5540276,1.0943947
5172,-13,-5.271633931150472,19.946992407536484,-13.2599592,-1.0098367,14.2199621,1.2660272
5173,-13,-5.264177291150472,19.946992407536484,-13.2612448,-1.1297430,13.8265753,1.4149464
5174,-13,-5.256720651150472,19.946992407536484,-13.2624378,-1.2419974,13.3717241,1.5333276
5175,-13,-5.249264011150472,19.946992407536484,-13.2635250,-1.3262661,12.8723726,1.6170086
5176,-13,-5.241807371150472,19.946992407536484,-13.2645016,-1.3708014,12.3579035,1.6651069
5177,-13,-5.234350731150472,19.946992407536484,-13.2653656,-1.3724757,11.8516769,1.6799033
5178,-13,-5.226894091150472,19.946992407536484,-13.2661171,-1.3398256,11.3753538,1.6654414
5179,-13,-5.219437451150473,19.946992407536484,-13.2667646,-1.2805451,10.9412785,1.6273416
5180,-13,-5.211980811150473,19.946992407536484,-13.2673149,-1.2020601,10.5495682,1.5732400
5181,-13,-5.204524171150473,19.946992407536484,-13.2677784,-1.1086351,10.2036953,1.5105933
5182,-13,-5.197067531150473,19.946992407536484,-13.2681665,-1.0041832,9.8996449,1.4448971
5183,-13,-5.189610891150473,19.946992407536484,-13.2684898,-0.8945147,9.6366100,1.3795347
5184,-13,-5.182154251150473,19.946992407536484,-13.2687616,-0.7834644,9.4085064,1.3160609
5185,-13,-5.174697611150473,19.946992407536484,-13.2689915,-0.6803246,9.2116203,1.2551470
5186,-13,-5.167240971150473,19.946992407536484,-13.2691927,-0.5880438,9.0432768,1.1972004
5187,-13,-5.159784331150473,19.946992407536484,-13.2693729,-0.5152690,8.8999538,1.1425848
5188,-13,-5.152327691150473,19.946992407536484,-13.2695389,-0.4668996,8.7786942,1.0916742
5189,-13,-5.144871051150472,19.946992407536484,-13.2696953,-0.4401832,8.6757059,1.0446104
5190,-13,-5.137414411150472,19.946992407536484,-13.2698441,-0.4299964,8.5858421,1.0011437
5191,-13,-5.129957771150472,19.946992407536484,-13.2699833,-0.4302102,8.5048513,0.9605319
5192,-13,-5.122501131150472,19.946992407536484,-13.2701120,-0.4470079,8.4312468,0.9215246
5193,-13,-5.115044491150472,19.946992407536484,-13.2702274,-0.4718412,8.3587055,0.8825251
5194,-13,-5.107587851150472,19.946992407536484,-13.2703238,-0.5035684,8.2848091,0.8418991
5195,-13,-5.100131211150472,19.946992407536484,-13.2703972,-0.5333816,8.2095108,0.7981917
5196,-13,-5.092674571150472,19.946992407536484,-13.2704401,-0.5665513,8.1303835,0.7504626
5197,-13,-5.085217931150472,19.946992407536484,-13.2704477,-0.5928466,8.0499315,0.6987153
5198,-13,-5.077761291150472,19.946992407536484,-13.2704144,-0.6113097,7.9721913,0.6440945
5199,-13,-5.070304651150472,19.946992407536484,-13.2703323,-0.6188530,7.9005466,0.5894663
5200,-13,-5.062848011150472,19.946992407536484,-13.2701988,-0.6140603,7.8398867,0.5397043
5201,-13,-5.055391371150472,19.946992407536484,-13.2700100,-0.5945039,7.7944112,0.5017989
5202,-13,-5.047934731150472,19.946992407536484,-13.2697630,-0.5630829,7.7652783,0.4840600
5203,-13,-5.040478091150472,19.946992407536484,-13.2694569,-0.5262569,7.7540994,0.4928889
5204,-13,-5.033021451150472,19.946992407536484,-13.2690916,-0.4840366,7.7605624,0.5293646
5205,-13,-5.025564811150472,19.946992407536484,-13.2686663,-0.4402498,7.7855592,0.5880858
5206,-13,-5.018108171150472,19.946992407536484,-13.2681808,-0.3942104,7.8295116,0.6610706
5207,-13,-5.010651531150472,19.946992407536484,-13.2676373,-0.3461320,7.8901224,0.7406458
5208,-13,-5.003194891150473,19.946992407536484,-13.2670355,-0.2979341,7.9621620,0.8203239
5209,-13,-4.995738251150473,19.946992407536484,-13.2663774,-0.2546234,8.0429821,0.8952042
5210,-13,-4.988281611150473,19.946992407536484,-13.2656660,-0.2204536,8.1310177,0.9615442
5211,-13,-4.980824971150473,19.946992407536484,-13.2649031,-0.1937352,8.2287159,1.0162256
5212,-13,-4.973368331150473,19.946992407536484,-13.2640886,-0.1731900,8.3377981,1.0566463
5213,-13,-4.965911691150473,19.946992407536484,-13.2632246,-0.1561028,8.4556360,1.0813912
5214,-13,-5.353656971150472,19.939535767536483,-13.2417088,-0.2307766,14.4295177,0.3335915
5215,-13,-5.346200331150472,19.939535767536483,-13.2433128,-0.1977114,14.5052605,0.3481291
5216,-13,-5.338743691150472,19.939535767536483,-13.2449102,-0.1651391,14.6094751,0.3532666
5217,-13,-5.331287051150472,19.939535767536483,-13.2465048,-0.1528022,14.7484465,0.3479228
5218,-13,-5.323830411150472,19.939535767536483,-13.2480993,-0.1803541,14.8866482,0.3400973
5219,-13,-5.316373771150472,19.939535767536483,-13.2496881,-0.2475591,14.9948521,0.3482854
5220,-13,-5.308917131150472,19.939535767536483,-13.2512665,-0.3414110,15.0529585,0.3951325
5221,-13,-5.301460491150472,19.939535767536483,-13.2528229,-0.4527569,15.0450487,0.4902551
5222,-13,-5.294003851150472,19.939535767536483,-13.2543459,-0.5716501,14.9690971,0.6269222
5223,-13,-5.286547211150472,19.939535767536483,-13.2558241,-0.6972118,14.8250370,0.7896209
5224,-13,-5.279090571150472,19.939535767536483,-13.2572460,-0.8182821,14.6069841,0.9610007
5225,-13,-5.271633931150472,19.939535767536483,-13.2585983,-0.9349489,14.3278255,1.1262430
5226,-13,-5.264177291150472,19.939535767536483,-13.2598734,-1.0523967,13.9914112,1.2738155
5227,-13,-5.256720651150472,19.939535767536483,-13.2610598,-1.1645131,13.5910654,1.3959433
5228,-13,-5.249264011150472,19.939535767536483,-13.2621469,-1.2505019,13.1443386,1.4882861
5229,-13,-5.241807371150472,19.939535767536483,-13.2631273,-1.3001491,12.6773081,1.5494961
5230,-13,-5.234350731150472,19.939535767536483,-13.2639990,-1.3105857,12.2098722,1.5810677
5231,-13,-5.226894091150472,19.939535767536483,-13.2647629,-1.2870489,11.7655029,1.5860525
5232,-13,-5.219437451150473,19.939535767536483,-13.2654257,-1.2381777,11.3515482,1.5689212
5233,-13,-5.211980811150473,19.939535767536483,-13.2659950,-1.1725254,10.9734182,1.5359712
5234,-13,-5.204524171150473,19.939535767536483,-13.2664785,-1.0921563,10.6319475,1.4933779
5235,-13,-5.197067531150473,19.939535767536483,-13.2668877,-0.9997281,10.3258495,1.4457073
5236,-13,-5.189610891150473,19.939535767536483,-13.2672329,-0.9017094,10.0530806,1.3957847
5237,-13,-5.182154251150473,19.939535767536483,-13.2675257,-0.8040124,9.8112354,1.3448955
5238,-13,-5.174697611150473,19.939535767536483,-13.2677774,-0.7106397,9.6001949,1.2936980
5239,-13,-5.167240971150473,19.939535767536483,-13.2679977,-0.6249909,9.4162264,1.2426749
5240,-13,-5.159784331150473,19.939535767536483,-13.2681952,-0.5563811,9.2571564,1.1922692
5241,-13,-5.152327691150473,19.939535767536483,-13.2683773,-0.5092101,9.1217709,1.1430438
5242,-13,-5.144871051150472,19.939535767536483,-13.2685471,-0.4795385,9.0044909,1.0954294
5243,-13,-5.137414411150472,19.939535767536483,-13.2687073,-0.4646472,8.9020023,1.0495586
5244,-13,-5.129957771150472,19.939535767536483,-13.2688560,-0.4581899,8.8093681,1.0051875
5245,-13,-5.122501131150472,19.939535767536483,-13.2689943,-0.4665948,8.7223015,0.9616764
5246,-13,-5.115044491150472,19.939535767536483,-13.2691193,-0.4835045,8.6366177,0.9180734
5247,-13,-5.107587851150472,19.939535767536483,-13.2692242,-0.5058540,8.5476694,0.8734176
5248,-13,-5.100131211150472,19.939535767536483,-13.2693071,-0.5270233,8.4538116,0.8269624
5249,-13,-5.092674571150472,19.939535767536483,-13.2693605,-0.5512967,8.3547039,0.7784458
5250,-13,-5.085217931150472,19.939535767536483,-13.2693806,-0.5711174,8.2484360,0.7285042
5251,-13,-5.077761291150472,19.939535767536483,-13.2693596,-0.5838652,8.1375952,0.6788017
5252,-13,-5.070304651150472,19.939535767536483,-13.2692938,-0.5867189,8.0286579,0.6323788
5253,-13,-5.062848011150472,19.939535767536483,-13.2691774,-0.5758210,7.9246473,0.5936337
5254,-13,-5.055391371150472,19.939535767536483,-13.2690077,-0.5535727,7.8280907,0.5679008
5255,-13,-5.047934731150472,19.939535767536483,-13.2687826,-0.5192156,7.7467670,0.5605868
5256,-13,-5.040478091150472,19.939535767536483,-13.2684994,-0.4789591,7.6807384,0.5753450
5257,-13,-5.033021451150472,19.939535767536483,-13.2681589,-0.4339952,7.6313500,0.6123985
5258,-13,-5.025564811150472,19.939535767536483,-13.2677603,-0.3898264,7.6041331,0.6677684
5259,-13,-5.018108171150472,19.939535767536483,-13.2673035,-0.3421419,7.5987730,0.7356725
5260,-13,-5.010651531150472,19.939535767536483,-13.2667885,-0.2947700,7.6165714,0.8099486
5261,-13,-5.003194891150473,19.939535767536483,-13.2662172,-0.2445621,7.6536145,0.8848461
5262,-13,-4.995738251150473,19.939535767536483,-13.2655916,-0.2015840,7.7056074,0.9555903
5263,-13,-5.353656971150472,19.932079127536483,-13.2406530,-0.2997929,14.3397388,0.3033765
5264,-13,-5.346200331150472,19.932079127536483,-13.2422285,-0.2564965,14.3892860,0.3113429
5265,-13,-5.338743691150472,19.932079127536483,-13.2437935,-0.2112853,14.4756145,0.3173771
5266,-13,-5.331287051150472,19.932079127536483,-13.2453537,-0.1849484,14.6030235,0.3159766
5267,-13,-5.323830411150472,19.932079127536483,-13.2469130,-0.1972767,14.7396660,0.3098953
5268,-13,-5.316373771150472,19.932079127536483,-13.2484665,-0.2482165,14.8547373,0.3118802
5269,-13,-5.308917131150472,19.932079127536483,-13.2500105,-0.3279087,14.9299755,0.3424386
5270,-13,-5.301460491150472,19.932079127536483,-13.2515335,-0.4247730,14.9456377,0.4160537
5271,-13,-5.294003851150472,19.932079127536483,-13.2530260,-0.5306311,14.9019346,0.5316412
5272,-13,-5.286547211150472,19.932079127536483,-13.2544756,-0.6417371,14.7963896,0.6762345
5273,-13,-5.279090571150472,19.932079127536483,-13.2558727,-0.7531236,14.6239414,0.8334730
5274,-13,-5.271633931150472,19.932079127536483,-13.2572060,-0.8596252,14.3941689,0.9890253
5275,-13,-5.264177291150472,19.932079127536483,-13.2584658,-0.9711618,14.1115704,1.1316715
5276,-13,-5.256720651150472,19.932079127536483,-13.2596426,-1.0791901,13.7685442,1.2538939
5277,-13,-5.249264011150472,19.932079127536483,-13.2607250,-1.1657995,13.3760138,1.3512911
5278,-13,-5.241807371150472,19.932079127536483,-13.2617064,-1.2175500,12.9595957,1.4221531
5279,-13,-5.234350731150472,19.932079127536483,-13.2625837,-1.2347423,12.5365105,1.4673418
5280,-13,-5.226894091150472,19.932079127536483,-13.2633581,-1.2199221,12.1275644,1.4890264
5281,-13,-5.219437451150473,19.932079127536483,-13.2640352,-1.1828816,11.7413368,1.4906228
5282,-13,-5.211980811150473,19.932079127536483,-13.2646208,-1.1284200,11.3818140,1.4771540
5283,-13,-5.204524171150473,19.932079127536483,-13.2651243,-1.0601798,11.0515575,1.4535364
5284,-13,-5.197067531150473,19.932079127536483,-13.2655554,-0.9810113,10.7485723,1.4233639
5285,-13,-5.189610891150473,19.932079127536483,-13.2659235,-0.8978018,10.4730511,1.3888803
5286,-13,-5.182154251150473,19.932079127536483,-13.2662392,-0.8123810,10.2239161,1.3510665
5287,-13,-5.174697611150473,19.932079127536483,-13.2665129,-0.7289525,10.0013552,1.3104433
5288,-13,-5.167240971150473,19.932079127536483,-13.2667542,-0.6506013,9.8072701,1.2674997
5289,-13,-5.159784331150473,19.932079127536483,-13.2669706,-0.5882721,9.6372843,1.2227257
5290,-13,-5.152327691150473,19.932079127536483,-13.2671700,-0.5408625,9.4875622,1.1767936
5291,-13,-5.144871051150472,19.932079127536483,-13.2673550,-0.5092301,9.3554134,1.1304153
5292,-13,-5.137414411150472,19.932079127536483,-13.2675276,-0.4899287,9.2374258,1.0841469
5293,-13,-5.129957771150472,19.932079127536483,-13.2676897,-0.4792452,9.1279659,1.0382675
5294,-13,-5.122501131150472,19.932079127536483,-13.2678385,-0.4795501,9.0252447,0.9928005
5295,-13,-5.115044491150472,19.932079127536483,-13.2679739,-0.4883462,8.9219952,0.9475223
5296,-13,-5.107587851150472,19.932079127536483,-13.2680902,-0.5020735,8.8161573,0.9022247
5297,-13,-5.100131211150472,19.932079127536483,-13.2681847,-0.5146301,8.7032042,0.8570051
5298,-13,-5.092674571150472,19.932079127536483,-13.2682514,-0.5298039,8.5784292,0.8123770
5299,-13,-5.085217931150472,19.932079127536483,-13.2682867,-0.5434111,8.4424372,0.7695626
5300,-13,-5.077761291150472,19.932079127536483,-13.2682829,-0.5528623,8.2966518,0.7304945
5301,-13,-5.070304651150472,19.932079127536483,-13.2682371,-0.5507924,8.1450777,0.6977684
5302,-13,-5.062848011150472,19.932079127536483,-13.2681437,-0.5383684,7.9915872,0.6742758
5303,-13,-5.055391371150472,19.932079127536483,-13.2679987,-0.5150906,7.8440814,0.6626329
5304,-13,-5.047934731150472,19.932079127536483,-13.2677994,-0.4823542,7.7030721,0.6649393
5305,-13,-5.040478091150472,19.932079127536483,-13.2675457,-0.4424959,7.5764761,0.6824704
5306,-13,-5.033021451150472,19.932079127536483,-13.2672358,-0.4012498,7.4691958,0.7152067
5307,-13,-5.025564811150472,19.932079127536483,-13.2668695,-0.3581113,7.3860278,0.7611998
5308,-13,-5.018108171150472,19.932079127536483,-13.2664461,-0.3142898,7.3305073,0.8174344
5309,-13,-5.346200331150472,19.924622487536482,-13.2411242,-0.3238190,14.3139906,0.2875316
5310,-13,-5.338743691150472,19.924622487536482,-13.2426596,-0.2684127,14.3749676,0.2850025
5311,-13,-5.331287051150472,19.924622487536482,-13.2441874,-0.2300621,14.4836740,0.2818365
5312,-13,-5.323830411150472,19.924622487536482,-13.2457123,-0.2272941,14.6092424,0.2761835
5313,-13,-5.316373771150472,19.924622487536482,-13.2472315,-0.2630123,14.7228765,0.2751404
5314,-13,-5.308917131150472,19.924622487536482,-13.2487392,-0.3268026,14.8040991,0.2948970
5315,-13,-5.301460491150472,19.924622487536482,-13.2502279,-0.4094000,14.8357296,0.3510951
5316,-13,-5.294003851150472,19.924622487536482,-13.2516870,-0.5004504,14.8147554,0.4472089
5317,-13,-5.286547211150472,19.924622487536482,-13.2531071,-0.5968202,14.7392864,0.5733674
5318,-13,-5.279090571150472,19.924622487536482,-13.2544775,-0.6941963,14.6074734,0.7147511
5319,-13,-5.271633931150472,19.924622487536482,-13.2557869,-0.7921678,14.4226608,0.8580331
5320,-13,-5.264177291150472,19.924622487536482,-13.2570286,-0.8939634,14.1878357,0.9925955
5321,-13,-5.256720651150472,19.924622487536482,-13.2581911,-0.9947319,13.8989315,1.1113906
5322,-13,-5.249264011150472,19.924622487536482,-13.2592649,-1.0786710,13.5618029,1.2102256
5323,-13,-5.241807371150472,19.924622487536482,-13.2602444,-1.1317000,13.1958904,1.2871720
5324,-13,-5.234350731150472,19.924622487536482,-13.2611237,-1.1516445,12.8211927,1.3425407
5325,-13,-5.226894091150472,19.924622487536482,-13.2619066,-1.1437826,12.4521980,1.3777125
5326,-13,-5.219437451150473,19.924622487536482,-13.2625952,-1.1153350,12.0990677,1.3951734
5327,-13,-5.211980811150473,19.924622487536482,-13.2631969,-1.0706556,11.7652540,1.3988371
5328,-13,-5.204524171150473,19.924622487536482,-13.2637196,-1.0131339,11.4528990,1.3924519
5329,-13,-5.197067531150473,19.924622487536482,-13.2641706,-0.9477196,11.1604261,1.3786335
5330,-13,-5.189610891150473,19.924622487536482,-13.2645617,-0.8782064,10.8891783,1.3589712
5331,-13,-5.182154251150473,19.924622487536482,-13.2649012,-0.8056104,10.6400156,1.3341073
5332,-13,-5.174697611150473,19.924622487536482,-13.2651978,-0.7334192,10.4133892,1.3043784
5333,-13,-5.167240971150473,19.924622487536482,-13.2654600,-0.6642168,10.2089434,1.2702230
5334,-13,-5.159784331150473,19.924622487536482,-13.2656965,-0.6050357,10.0286102,1.2321600
5335,-13,-5.152327691150473,19.924622487536482,-13.2659140,-0.5595312,9.8669558,1.1909477
5336,-13,-5.144871051150472,19.924622487536482,-13.2661161,-0.5278631,9.7211895,1.1475383
5337,-13,-5.137414411150472,19.924622487536482,-13.2663040,-0.5053708,9.5871429,1.1029022
5338,-13,-5.129957771150472,19.924622487536482,-13.2664804,-0.4888329,9.4617004,1.0578806
5339,-13,-5.122501131150472,19.924622487536482,-13.2666426,-0.4841940,9.3401737,1.0131574
5340,-13,-5.115044491150472,19.924622487536482,-13.2667913,-0.4849056,9.2189007,0.9693067
5341,-13,-5.107587851150472,19.924622487536482,-13.2669210,-0.4888648,9.0909424,0.9269280
5342,-13,-5.100131211150472,19.924622487536482,-13.2670298,-0.4921212,8.9525690,0.8869397
5343,-13,-5.092674571150472,19.924622487536482,-13.2671137,-0.5020568,8.7993402,0.8505756
5344,-13,-5.085217931150472,19.924622487536482,-13.2671671,-0.5099575,8.6298256,0.8193215
5345,-13,-5.077761291150472,19.924622487536482,-13.2671862,-0.5151647,8.4464588,0.7947838
5346,-13,-5.070304651150472,19.924622487536482,-13.2671642,-0.5119963,8.2508430,0.7784060
5347,-13,-5.062848011150472,19.924622487536482,-13.2670975,-0.4994569,8.0484476,0.7709517
5348,-13,-5.055391371150472,19.924622487536482,-13.2669830,-0.4775242,7.8434687,0.7722427
5349,-13,-5.047934731150472,19.924622487536482,-13.2668171,-0.4482881,7.6433573,0.7816659
5350,-13,-5.040478091150472,19.924622487536482,-13.2665977,-0.4126446,7.4549923,0.7988012
5351,-13,-5.338743691150472,19.917165847536484,-13.2415047,-0.3271891,14.3168507,0.2707537
5352,-13,-5.331287051150472,19.917165847536484,-13.2430029,-0.2772435,14.4000645,0.2564476
5353,-13,-5.323830411150472,19.917165847536484,-13.2444954,-0.2624915,14.5076122,0.2453266
5354,-13,-5.316373771150472,19.917165847536484,-13.2459803,-0.2853778,14.6105385,0.2399183
5355,-13,-5.308917131150472,19.917165847536484,-13.2474537,-0.3348137,14.6886120,0.2515451
5356,-13,-5.301460491150472,19.917165847536484,-13.2489080,-0.4028510,14.7279682,0.2941504
5357,-13,-5.294003851150472,19.917165847536484,-13.2503328,-0.4804475,14.7221603,0.3733914
5358,-13,-5.286547211150472,19.917165847536484,-13.2517214,-0.5630983,14.6690969,0.4820593
5359,-13,-5.279090571150472,19.917165847536484,-13.2530613,-0.6475297,14.5686741,0.6070584
5360,-13,-5.271633931150472,19.917165847536484,-13.2543459,-0.7330276,14.4233179,0.7364120
5361,-13,-5.264177291150472,19.917165847536484,-13.2555647,-0.8244136,14.2325974,0.8604748
5362,-13,-5.256720651150472,19.917165847536484,-13.2567110,-0.9158886,13.9914541,0.9728439
5363,-13,-5.249264011150472,19.917165847536484,-13.2577734,-0.9935165,13.7061148,1.0697094
5364,-13,-5.241807371150472,19.917165847536484,-13.2587461,-1.0435985,13.3917580,1.1491091
5365,-13,-5.234350731150472,19.917165847536484,-13.2596254,-1.0661728,13.0636253,1.2109677
