OID_,Clips_DEM_Large_S3_Regm6,X,Y,DEM_Large_S3_Band_1,MeanCurv_Band_1,Slope_Band_1,SlopeStd_Band_1
6199,-13,-4.690016011150472,18.179768727536480,-13.2779951,-1.1533688,17.8441181,1.2056746
6200,-13,-4.682559371150472,18.179768727536480,-13.2755880,-1.1796532,18.1714478,1.2348686
6201,-13,-4.675102731150472,18.179768727536480,-13.2731247,-1.1910945,18.5433273,1.2534359
6202,-13,-4.667646091150472,18.179768727536480,-13.2706013,-1.1832185,18.9418755,1.2551465
6203,-13,-4.660189451150472,18.179768727536480,-13.2680159,-1.1555835,19.3551540,1.2344662
6204,-13,-4.652732811150472,18.179768727536480,-13.2653675,-1.1108081,19.7639751,1.1887611
6205,-13,-4.645276171150472,18.179768727536480,-13.2626600,-1.0504987,20.1613865,1.1183851
6206,-13,-4.637819531150472,18.179768727536480,-13.2598944,-0.9711493,20.5398560,1.0280154
6207,-13,-4.630362891150472,18.179768727536480,-13.2570744,-0.8706547,20.8792019,0.9273164
6208,-13,-4.622906251150471,18.179768727536480,-13.2542086,-0.7489449,21.1702747,0.8306626
6209,-13,-4.615449611150471,18.179768727536480,-13.2513027,-0.6113117,21.3956642,0.7585909
6210,-13,-4.607992971150471,18.179768727536480,-13.2483692,-0.4625492,21.5461235,0.7337543
6211,-13,-4.600536331150471,18.179768727536480,-13.2454185,-0.3137667,21.6230621,0.7702882
6212,-13,-4.593079691150471,18.179768727536480,-13.2424631,-0.1651685,21.6291676,0.8648431
6213,-13,-4.585623051150471,18.179768727536480,-13.2395115,-0.0178374,21.5703392,0.9995234
6214,-13,-4.578166411150471,18.179768727536480,-13.2365770,0.1286809,21.4443092,1.1549002
6215,-13,-4.570709771150471,18.179768727536480,-13.2336683,0.2787640,21.2592659,1.3149567
6216,-13,-4.563253131150471,18.179768727536480,-13.2307968,0.4288786,21.0050716,1.4676914
6217,-13,-4.555796491150471,18.179768727536480,-13.2279758,0.5716569,20.6828156,1.6050169
6218,-13,-4.548339851150471,18.179768727536480,-13.2252150,0.6987323,20.3106918,1.7203345
6219,-13,-4.540883211150471,18.179768727536480,-13.2225246,0.8062055,19.8922405,1.8086479
6220,-13,-4.533426571150471,18.179768727536480,-13.2199154,0.8902474,19.4486523,1.8667157
6221,-13,-4.525969931150471,18.179768727536480,-13.2173901,0.9532663,18.9955387,1.8918186
6222,-13,-4.518513291150471,18.179768727536480,-13.2149572,0.9915530,18.5339279,1.8826579
6223,-13,-5.264177291150472,18.172312087536479,-13.2163420,0.1841315,19.2694988,1.9760942
6224,-13,-5.256720651150472,18.172312087536479,-13.2185564,0.1862568,19.8474331,1.9742615
6225,-13,-5.249264011150472,18.172312087536479,-13.2208300,0.1894867,20.4236965,1.9664571
6226,-13,-5.241807371150472,18.172312087536479,-13.2231655,0.1982238,20.9984550,1.9511807
6227,-13,-5.234350731150472,18.172312087536479,-13.2255640,0.2150698,21.5731678,1.9248856
6228,-13,-5.226894091150472,18.172312087536479,-13.2280283,0.2349495,22.1557693,1.8826494
6229,-13,-5.219437451150472,18.172312087536479,-13.2305622,0.2453266,22.7448139,1.8205540
6230,-13,-5.211980811150472,18.172312087536479,-13.2331696,0.2363055,23.3259773,1.7349608
6231,-13,-5.204524171150472,18.172312087536479,-13.2358484,0.2005275,23.8878803,1.6224676
6232,-13,-5.197067531150472,18.172312087536479,-13.2385979,0.1352719,24.4108219,1.4816346
6233,-13,-5.189610891150472,18.172312087536479,-13.2414112,0.0438462,24.8726864,1.3132060
6234,-13,-5.182154251150472,18.172312087536479,-13.2442770,-0.0652015,25.2629261,1.1222807
6235,-13,-5.174697611150472,18.172312087536479,-13.2471848,-0.1930216,25.5763321,0.9210380
6236,-13,-5.167240971150472,18.172312087536479,-13.2501202,-0.3322942,25.7986546,0.7326925
6237,-13,-5.159784331150472,18.172312087536479,-13.2530670,-0.4803739,25.9291267,0.6021100
6238,-13,-5.152327691150472,18.172312087536479,-13.2560091,-0.6386296,25.9667416,0.5868701
6239,-13,-5.144871051150472,18.172312087536479,-13.2589293,-0.8059906,25.8966255,0.6909503
6240,-13,-5.137414411150472,18.172312087536479,-13.2618055,-0.9661633,25.7194042,0.8578121
6241,-13,-5.129957771150472,18.172312087536479,-13.2646198,-1.1045591,25.4450817,1.0379125
6242,-13,-5.122501131150472,18.172312087536479,-13.2673550,-1.2116650,25.0919170,1.2037774
6243,-13,-5.115044491150472,18.172312087536479,-13.2699986,-1.2829096,24.6832924,1.3411872
6244,-13,-5.107587851150472,18.172312087536479,-13.2725420,-1.3213284,24.2408142,1.4423124
6245,-13,-5.100131211150472,18.172312087536479,-13.2749805,-1.3270122,23.7808514,1.5041348
6246,-13,-5.092674571150472,18.172312087536479,-13.2773142,-1.3019326,23.3218765,1.5275656
6247,-13,-5.085217931150471,18.172312087536479,-13.2795429,-1.2556901,22.8783360,1.5160658
6248,-13,-5.077761291150471,18.172312087536479,-13.2816734,-1.1945888,22.4545689,1.4747854
6249,-13,-5.070304651150471,18.172312087536479,-13.2837086,-1.1181941,22.0574265,1.4098530
6250,-13,-5.062848011150471,18.172312087536479,-13.2856569,-1.0257618,21.6985855,1.3271449
6251,-13,-5.055391371150471,18.172312087536479,-13.2875261,-0.9287804,21.3855858,1.2321365
6252,-13,-5.047934731150471,18.172312087536479,-13.2893257,-0.8348526,21.1206455,1.1299292
6253,-13,-5.040478091150471,18.172312087536479,-13.2910633,-0.7541409,20.9037380,1.0245795
6254,-13,-5.033021451150471,18.172312087536479,-13.2927475,-0.6913224,20.7297325,0.9202611
6255,-13,-5.025564811150471,18.172312087536479,-13.2943821,-0.6478915,20.5927753,0.8212605
6256,-13,-5.018108171150471,18.172312087536479,-13.2959709,-0.6210465,20.4916992,0.7313905
6257,-13,-5.010651531150471,18.172312087536479,-13.2975140,-0.6140170,20.4249210,0.6553553
6258,-13,-5.003194891150471,18.172312087536479,-13.2990122,-0.6214837,20.3865547,0.5989441
6259,-13,-4.995738251150471,18.172312087536479,-13.3004637,-0.6383758,20.3791695,0.5691389
6260,-13,-4.988281611150471,18.172312087536479,-13.3018665,-0.6628410,20.4025898,0.5719746
6261,-13,-4.980824971150471,18.172312087536479,-13.3032198,-0.6997422,20.4534130,0.6093041
6262,-13,-4.973368331150471,18.172312087536479,-13.3045206,-0.7522873,20.5251255,0.6780100
6263,-13,-4.965911691150471,18.172312087536479,-13.3057652,-0.8230638,20.6060371,0.7721925
6264,-13,-4.958455051150471,18.172312087536479,-13.3069477,-0.9038713,20.6879559,0.8859262
6265,-13,-4.950998411150471,18.172312087536479,-13.3080616,-0.9894531,20.7656384,1.0141562
6266,-13,-4.943541771150471,18.172312087536479,-13.3091002,-1.0778048,20.8335819,1.1525823
6267,-13,-4.936085131150471,18.172312087536479,-13.3100557,-1.1666886,20.8819866,1.2970778
6268,-13,-4.928628491150471,18.172312087536479,-13.3109217,-1.2524223,20.9082718,1.4432218
6269,-13,-4.921171851150472,18.172312087536479,-13.3116922,-1.3385198,20.9046841,1.5861487
6270,-13,-4.913715211150471,18.172312087536479,-13.3123608,-1.4277862,20.8677750,1.7206869
6271,-13,-4.906258571150472,18.172312087536479,-13.3129215,-1.5237215,20.7909908,1.8416061
6272,-13,-4.898801931150472,18.172312087536479,-13.3133669,-1.6220318,20.6715431,1.9440573
6273,-13,-4.891345291150472,18.172312087536479,-13.3136873,-1.7125854,20.5089664,2.0237460
6274,-13,-4.883888651150472,18.172312087536479,-13.3138771,-1.7905449,20.3102074,2.0769918
6275,-13,-4.876432011150472,18.172312087536479,-13.3139315,-1.8541497,20.0759621,2.1008956
6276,-13,-4.868975371150472,18.172312087536479,-13.3138456,-1.9061955,19.8103542,2.0937331
6277,-13,-4.861518731150472,18.172312087536479,-13.3136187,-1.9468995,19.5178890,2.0550096
6278,-13,-4.854062091150472,18.172312087536479,-13.3132515,-1.9871236,19.2048244,1.9857844
6279,-13,-4.846605451150472,18.172312087536479,-13.3127422,-2.0222292,18.8790855,1.8884927
6280,-13,-4.839148811150472,18.172312087536479,-13.3120899,-2.0482259,18.5546131,1.7667753
6281,-13,-4.831692171150472,18.172312087536479,-13.3112965,-2.0567174,18.2403679,1.6254802
6282,-13,-4.824235531150472,18.172312087536479,-13.3103628,-2.0477638,17.9478931,1.4704037
6283,-13,-4.816778891150472,18.172312087536479,-13.3092918,-2.0183783,17.6842861,1.3084004
6284,-13,-4.809322251150472,18.172312087536479,-13.3080902,-1.9687752,17.4519272,1.1475335
6285,-13,-4.801865611150472,18.172312087536479,-13.3067656,-1.9063232,17.2505608,0.9972017
6286,-13,-4.794408971150472,18.172312087536479,-13.3053246,-1.8358920,17.0838642,0.8680887
6287,-13,-4.786952331150472,18.172312087536479,-13.3037767,-1.7565422,16.9547672,0.7709314
6288,-13,-4.779495691150472,18.172312087536479,-13.3021297,-1.6659604,16.8564510,0.7134290
6289,-13,-4.772039051150472,18.172312087536479,-13.3003950,-1.5692071,16.7840176,0.6956912
6290,-13,-4.764582411150472,18.172312087536479,-13.2985811,-1.4748373,16.7295666,0.7090635
6291,-13,-4.757125771150472,18.172312087536479,-13.2966995,-1.3870481,16.6897449,0.7403834
6292,-13,-4.749669131150472,18.172312087536479,-13.2947588,-1.3106703,16.6629982,0.7780650
6293,-13,-4.742212491150472,18.172312087536479,-13.2927656,-1.2507430,16.6489048,0.8151816
6294,-13,-4.734755851150472,18.172312087536479,-13.2907276,-1.2074027,16.6553917,0.8498657
6295,-13,-4.727299211150472,18.172312087536479,-13.2886486,-1.1833475,16.6846333,0.8841779
6296,-13,-4.719842571150472,18.172312087536479,-13.2865314,-1.1779146,16.7498817,0.9221752
6297,-13,-4.712385931150472,18.172312087536479,-13.2843742,-1.1897509,16.8597851,0.9677888
6298,-13,-4.704929291150472,18.172312087536479,-13.2821770,-1.2187691,17.0163937,1.0219685
6299,-13,-4.697472651150472,18.172312087536479,-13.2799349,-1.2576519,17.2422829,1.0827593
6300,-13,-4.690016011150472,18.172312087536479,-13.2776413,-1.2964963,17.5319214,1.1451175
6301,-13,-4.682559371150472,18.172312087536479,-13.2752914,-1.3227016,17.8778782,1.2021292
6302,-13,-4.675102731150472,18.172312087536479,-13.2728796,-1.3352611,18.2724056,1.2469584
6303,-13,-4.667646091150472,18.172312087536479,-13.2704020,-1.3265296,18.6982822,1.2726256
6304,-13,-4.660189451150472,18.172312087536479,-13.2678556,-1.2993531,19.1428413,1.2730777
6305,-13,-4.652732811150472,18.172312087536479,-13.2652416,-1.2531121,19.5868759,1.2450407
6306,-13,-4.645276171150472,18.172312087536479,-13.2625608,-1.1899935,20.0243378,1.1880965
6307,-13,-4.637819531150472,18.172312087536479,-13.2598152,-1.1068323,20.4443569,1.1056519
6308,-13,-4.630362891150472,18.172312087536479,-13.2570086,-1.0026917,20.8293362,1.0049899
6309,-13,-4.622906251150471,18.172312087536479,-13.2541475,-0.8761778,21.1666603,0.8967369
6310,-13,-4.615449611150471,18.172312087536479,-13.2512398,-0.7324468,21.4394970,0.7969031
6311,-13,-4.607992971150471,18.172312087536479,-13.2482977,-0.5798721,21.6387157,0.7268726
6312,-13,-4.600536331150471,18.172312087536479,-13.2453299,-0.4266701,21.7678070,0.7096828
6313,-13,-4.593079691150471,18.172312087536479,-13.2423496,-0.2715382,21.8282642,0.7580067
6314,-13,-4.585623051150471,18.172312087536479,-13.2393656,-0.1154719,21.8201504,0.8629112
6315,-13,-4.578166411150471,18.172312087536479,-13.2363901,0.0407069,21.7442112,1.0038719
6316,-13,-4.570709771150471,18.172312087536479,-13.2334337,0.2028248,21.6055756,1.1608218
6317,-13,-4.563253131150471,18.172312087536479,-13.2305069,0.3659297,21.3917217,1.3186435
6318,-13,-4.555796491150471,18.172312087536479,-13.2276239,0.5224292,21.1060467,1.4672306
6319,-13,-4.548339851150471,18.172312087536479,-13.2247963,0.6647225,20.7642212,1.5985780
6320,-13,-4.540883211150471,18.172312087536479,-13.2220335,0.7919866,20.3693008,1.7064360
6321,-13,-4.533426571150471,18.172312087536479,-13.2193460,0.8988055,19.9392624,1.7861938
6322,-13,-4.525969931150471,18.172312087536479,-13.2167416,0.9863527,19.4869270,1.8337915
6323,-13,-5.264177291150472,18.164855447536478,-13.2149038,0.2169214,19.0185833,2.0220230
6324,-13,-5.256720651150472,18.164855447536478,-13.2170544,0.2209169,19.6078110,2.0245562
6325,-13,-5.249264011150472,18.164855447536478,-13.2192659,0.2256798,20.1968403,2.0206301
6326,-13,-5.241807371150472,18.164855447536478,-13.2215405,0.2336890,20.7884789,2.0089557
6327,-13,-5.234350731150472,18.164855447536478,-13.2238798,0.2479964,21.3777351,1.9861270
6328,-13,-5.226894091150472,18.164855447536478,-13.2262869,0.2644359,21.9770031,1.9474344
6329,-13,-5.219437451150472,18.164855447536478,-13.2287674,0.2699758,22.5838032,1.8890170
6330,-13,-5.211980811150472,18.164855447536478,-13.2313213,0.2552988,23.1812191,1.8072008
6331,-13,-5.204524171150472,18.164855447536478,-13.2339506,0.2166927,23.7644119,1.6984696
6332,-13,-5.197067531150472,18.164855447536478,-13.2366533,0.1483467,24.3116360,1.5612314
6333,-13,-5.189610891150472,18.164855447536478,-13.2394218,0.0531441,24.7989330,1.3959415
6334,-13,-5.182154251150472,18.164855447536478,-13.2422457,-0.0604790,25.2188168,1.2070864
6335,-13,-5.174697611150472,18.164855447536478,-13.2451143,-0.1909649,25.5621128,1.0055563
6336,-13,-5.167240971150472,18.164855447536478,-13.2480145,-0.3323977,25.8155499,0.8113388
6337,-13,-5.159784331150472,18.164855447536478,-13.2509270,-0.4818474,25.9790497,0.6625145
6338,-13,-5.152327691150472,18.164855447536478,-13.2538395,-0.6407728,26.0495739,0.6134470
6339,-13,-5.144871051150472,18.164855447536478,-13.2567310,-0.8077104,26.0143089,0.6856215
6340,-13,-5.137414411150472,18.164855447536478,-13.2595835,-0.9668418,25.8706608,0.8362150
6341,-13,-5.129957771150472,18.164855447536478,-13.2623768,-1.1040798,25.6306019,1.0126367
6342,-13,-5.122501131150472,18.164855447536478,-13.2650938,-1.2115543,25.3106384,1.1826987
6343,-13,-5.115044491150472,18.164855447536478,-13.2677231,-1.2844603,24.9304543,1.3296710
6344,-13,-5.107587851150472,18.164855447536478,-13.2702551,-1.3226430,24.5133038,1.4444399
6345,-13,-5.100131211150472,18.164855447536478,-13.2726860,-1.3307974,24.0741405,1.5230548
6346,-13,-5.092674571150472,18.164855447536478,-13.2750130,-1.3103236,23.6279259,1.5655043
6347,-13,-5.085217931150471,18.164855447536478,-13.2772398,-1.2710243,23.1928425,1.5743548
6348,-13,-5.077761291150471,18.164855447536478,-13.2793694,-1.2173848,22.7697544,1.5538242
6349,-13,-5.070304651150471,18.164855447536478,-13.2814064,-1.1521448,22.3650818,1.5090214
6350,-13,-5.062848011150471,18.164855447536478,-13.2833567,-1.0721124,21.9929390,1.4449587
6351,-13,-5.055391371150471,18.164855447536478,-13.2852278,-0.9869285,21.6603012,1.3662984
6352,-13,-5.047934731150471,18.164855447536478,-13.2870283,-0.9050660,21.3719749,1.2774981
6353,-13,-5.040478091150471,18.164855447536478,-13.2887659,-0.8365390,21.1255627,1.1822184
6354,-13,-5.033021451150471,18.164855447536478,-13.2904463,-0.7829312,20.9196949,1.0841680
6355,-13,-5.025564811150471,18.164855447536478,-13.2920732,-0.7460803,20.7527122,0.9872283
6356,-13,-5.018108171150471,18.164855447536478,-13.2936497,-0.7252368,20.6218109,0.8946872
6357,-13,-5.010651531150471,18.164855447536478,-13.2951765,-0.7193246,20.5277195,0.8102946
6358,-13,-5.003194891150471,18.164855447536478,-13.2966528,-0.7219226,20.4680328,0.7384571
6359,-13,-4.995738251150471,18.164855447536478,-13.2980757,-0.7301091,20.4449596,0.6844915
6360,-13,-4.988281611150471,18.164855447536478,-13.2994461,-0.7409568,20.4604759,0.6539366
6361,-13,-4.980824971150471,18.164855447536478,-13.3007603,-0.7597206,20.5123348,0.6508177
6362,-13,-4.973368331150471,18.164855447536478,-13.3020201,-0.7896104,20.5945187,0.6759158
6363,-13,-4.965911691150471,18.164855447536478,-13.3032207,-0.8353396,20.6965332,0.7264312
6364,-13,-4.958455051150471,18.164855447536478,-13.3043575,-0.8887606,20.8063107,0.7977959
6365,-13,-4.950998411150471,18.164855447536478,-13.3054256,-0.9450694,20.9214020,0.8853386
6366,-13,-4.943541771150471,18.164855447536478,-13.3064194,-1.0023624,21.0326443,0.9852092
6367,-13,-4.936085131150471,18.164855447536478,-13.3073339,-1.0616317,21.1315308,1.0941548
6368,-13,-4.928628491150471,18.164855447536478,-13.3081646,-1.1186512,21.2086182,1.2089286
6369,-13,-4.921171851150472,18.164855447536478,-13.3089046,-1.1781056,21.2594681,1.3259377
6370,-13,-4.913715211150471,18.164855447536478,-13.3095512,-1.2434368,21.2751350,1.4412392
6371,-13,-4.906258571150472,18.164855447536478,-13.3100986,-1.3189301,21.2490883,1.5506666
6372,-13,-4.898801931150472,18.164855447536478,-13.3105402,-1.4004340,21.1755695,1.6501188
6373,-13,-4.891345291150472,18.164855447536478,-13.3108683,-1.4790239,21.0547543,1.7356685
6374,-13,-4.883888651150472,18.164855447536478,-13.3110762,-1.5482812,20.8874493,1.8035740
6375,-13,-4.876432011150472,18.164855447536478,-13.3111601,-1.6092328,20.6748238,1.8504355
6376,-13,-4.868975371150472,18.164855447536478,-13.3111162,-1.6635810,20.4189968,1.8735816
6377,-13,-4.861518731150472,18.164855447536478,-13.3109436,-1.7128407,20.1221294,1.8711613
6378,-13,-4.854062091150472,18.164855447536478,-13.3106403,-1.7645130,19.7906513,1.8426075
6379,-13,-4.846605451150472,18.164855447536478,-13.3102074,-1.8163865,19.4355907,1.7886431
6380,-13,-4.839148811150472,18.164855447536478,-13.3096418,-1.8629427,19.0662937,1.7111158
6381,-13,-4.831692171150472,18.164855447536478,-13.3089428,-1.8978177,18.6933498,1.6128992
6382,-13,-4.824235531150472,18.164855447536478,-13.3081121,-1.9171932,18.3321400,1.4976385
6383,-13,-4.816778891150472,18.164855447536478,-13.3071508,-1.9168260,17.9909592,1.3699219
6384,-13,-4.809322251150472,18.164855447536478,-13.3060627,-1.8986157,17.6734371,1.2353022
6385,-13,-4.801865611150472,18.164855447536478,-13.3048553,-1.8688579,17.3864937,1.1002330
6386,-13,-4.794408971150472,18.164855447536478,-13.3035345,-1.8308645,17.1353035,0.9719194
6387,-13,-4.786952331150472,18.164855447536478,-13.3021078,-1.7819111,16.9278355,0.8576879
6388,-13,-4.779495691150472,18.164855447536478,-13.3005810,-1.7205570,16.7620125,0.7643332
6389,-13,-4.772039051150472,18.164855447536478,-13.2989626,-1.6488448,16.6331673,0.6966747
6390,-13,-4.764582411150472,18.164855447536478,-13.2972631,-1.5738599,16.5336323,0.6558841
6391,-13,-4.757125771150472,18.164855447536478,-13.2954903,-1.5008982,16.4588146,0.6386364
6392,-13,-4.749669131150472,18.164855447536478,-13.2936544,-1.4366622,16.4068127,0.6388939
6393,-13,-4.742212491150472,18.164855447536478,-13.2917614,-1.3858757,16.3755207,0.6510431
6394,-13,-4.734755851150472,18.164855447536478,-13.2898178,-1.3494161,16.3717613,0.6727443
6395,-13,-4.727299211150472,18.164855447536478,-13.2878284,-1.3304471,16.3968906,0.7053720
6396,-13,-4.719842571150472,18.164855447536478,-13.2857943,-1.3276373,16.4624023,0.7520571
6397,-13,-4.712385931150472,18.164855447536478,-13.2837152,-1.3411108,16.5753307,0.8148184
6398,-13,-4.704929291150472,18.164855447536478,-13.2815905,-1.3702265,16.7383022,0.8919172
6399,-13,-4.697472651150472,18.164855447536478,-13.2794161,-1.4077318,16.9710560,0.9785411
6400,-13,-4.690016011150472,18.164855447536478,-13.2771854,-1.4446552,17.2681446,1.0672160
6401,-13,-4.682559371150472,18.164855447536478,-13.2748928,-1.4694606,17.6251736,1.1496872
6402,-13,-4.675102731150472,18.164855447536478,-13.2725334,-1.4809569,18.0325871,1.2183768
6403,-13,-4.667646091150472,18.164855447536478,-13.2701035,-1.4723294,18.4739056,1.2660123
6404,-13,-4.660189451150472,18.164855447536478,-13.2676001,-1.4439669,18.9401245,1.2864784
6405,-13,-4.652732811150472,18.164855447536478,-13.2650232,-1.3956648,19.4095440,1.2761587
6406,-13,-4.645276171150472,18.164855447536478,-13.2623739,-1.3313130,19.8757954,1.2341995
6407,-13,-4.637819531150472,18.164855447536478,-13.2596531,-1.2460203,20.3299561,1.1632347
6408,-13,-4.630362891150472,18.164855447536478,-13.2568655,-1.1366162,20.7509155,1.0688441
6409,-13,-4.622906251150471,18.164855447536478,-13.2540169,-1.0066659,21.1245918,0.9588494
6410,-13,-4.615449611150471,18.164855447536478,-13.2511158,-0.8608344,21.4385490,0.8450302
6411,-13,-4.607992971150471,18.164855447536478,-13.2481728,-0.7051964,21.6828213,0.7441223
6412,-13,-4.600536331150471,18.164855447536478,-13.2451982,-0.5494994,21.8575916,0.6792428
6413,-13,-4.593079691150471,18.164855447536478,-13.2422018,-0.3908593,21.9693432,0.6746657
6414,-13,-4.585623051150471,18.164855447536478,-13.2391949,-0.2282632,22.0124283,0.7378883
6415,-13,-4.578166411150471,18.164855447536478,-13.2361879,-0.0630789,21.9851437,0.8544618
6416,-13,-4.570709771150471,18.164855447536478,-13.2331924,0.1063944,21.8933010,1.0013779
6417,-13,-4.563253131150471,18.164855447536478,-13.2302189,0.2793180,21.7235641,1.1595216
6418,-13,-4.555796491150471,18.164855447536478,-13.2272825,0.4467473,21.4789047,1.3161172
6419,-13,-4.548339851150471,18.164855447536478,-13.2243929,0.6029559,21.1726170,1.4613912
6420,-13,-4.540883211150471,18.164855447536478,-13.2215633,0.7459253,20.8076363,1.5876439
6421,-13,-4.533426571150471,18.164855447536478,-13.2188034,0.8730353,20.3982372,1.6889044
6422,-13,-4.525969931150471,18.164855447536478,-13.2161217,0.9837009,19.9555225,1.7597154
6423,-13,-5.256720651150472,18.157398807536477,-13.2155237,0.2522964,19.3586464,2.0783114
6424,-13,-5.249264011150472,18.157398807536477,-13.2176714,0.2548462,19.9632835,2.0779684
6425,-13,-5.241807371150472,18.157398807536477,-13.2198849,0.2598830,20.5713730,2.0693874
6426,-13,-5.234350731150472,18.157398807536477,-13.2221651,0.2689304,21.1784554,2.0494206
6427,-13,-5.226894091150472,18.157398807536477,-13.2245150,0.2803437,21.7943707,2.0136249
6428,-13,-5.219437451150472,18.157398807536477,-13.2269392,0.2792157,22.4197159,1.9582851
6429,-13,-5.211980811150472,18.157398807536477,-13.2294397,0.2587196,23.0363655,1.8798229
6430,-13,-5.204524171150472,18.157398807536477,-13.2320175,0.2153161,23.6376190,1.7747334
6431,-13,-5.197067531150472,18.157398807536477,-13.2346697,0.1432252,24.2075043,1.6413176
6432,-13,-5.189610891150472,18.157398807536477,-13.2373896,0.0439531,24.7203789,1.4798311
6433,-13,-5.182154251150472,18.157398807536477,-13.2401686,-0.0716067,25.1679897,1.2942635
6434,-13,-5.174697611150472,18.157398807536477,-13.2429943,-0.2035195,25.5414658,1.0944781
6435,-13,-5.167240971150472,18.157398807536477,-13.2458534,-0.3454100,25.8274822,0.8979378
6436,-13,-5.159784331150472,18.157398807536477,-13.2487288,-0.4938783,26.0245991,0.7370175
6437,-13,-5.152327691150472,18.157398807536477,-13.2516060,-0.6510445,26.1313610,0.6600924
6438,-13,-5.144871051150472,18.157398807536477,-13.2544670,-0.8148071,26.1319351,0.6987270
6439,-13,-5.137414411150472,18.157398807536477,-13.2572908,-0.9708532,26.0274296,0.8275269
6440,-13,-5.129957771150472,18.157398807536477,-13.2600603,-1.1060978,25.8259296,0.9959280
6441,-13,-5.122501131150472,18.157398807536477,-13.2627583,-1.2122281,25.5429859,1.1675514
6442,-13,-5.115044491150472,18.157398807536477,-13.2653713,-1.2839326,25.1992111,1.3226639
6443,-13,-5.107587851150472,18.157398807536477,-13.2678919,-1.3237001,24.8125668,1.4505553
6444,-13,-5.100131211150472,18.157398807536477,-13.2703152,-1.3363134,24.4006405,1.5461648
6445,-13,-5.092674571150472,18.157398807536477,-13.2726393,-1.3221531,23.9734898,1.6084403
6446,-13,-5.085217931150471,18.157398807536477,-13.2748652,-1.2916338,23.5505943,1.6389444
6447,-13,-5.077761291150471,18.157398807536477,-13.2769985,-1.2493643,23.1340294,1.6409321
6448,-13,-5.070304651150471,18.157398807536477,-13.2790403,-1.1975127,22.7281189,1.6184585
6449,-13,-5.062848011150471,18.157398807536477,-13.2809963,-1.1323448,22.3476658,1.5756410
6450,-13,-5.055391371150471,18.157398807536477,-13.2828741,-1.0619414,21.9999332,1.5163273
6451,-13,-5.047934731150471,18.157398807536477,-13.2846794,-0.9952592,21.6911030,1.4442980
6452,-13,-5.040478091150471,18.157398807536477,-13.2864199,-0.9398028,21.4201965,1.3628560
6453,-13,-5.033021451150471,18.157398807536477,-13.2881002,-0.9003430,21.1842518,1.2753217
6454,-13,-5.025564811150471,18.157398807536477,-13.2897243,-0.8732938,20.9861145,1.1851647
6455,-13,-5.018108171150471,18.157398807536477,-13.2912912,-0.8589173,20.8239689,1.0953726
6456,-13,-5.010651531150471,18.157398807536477,-13.2928028,-0.8545471,20.7008324,1.0091634
6457,-13,-5.003194891150471,18.157398807536477,-13.2942581,-0.8548234,20.6145744,0.9301813
6458,-13,-4.995738251150471,18.157398807536477,-13.2956543,-0.8546979,20.5703812,0.8626394
6459,-13,-4.988281611150471,18.157398807536477,-13.2969913,-0.8513017,20.5703735,0.8108536
6460,-13,-4.980824971150471,18.157398807536477,-13.2982683,-0.8507402,20.6134815,0.7784032
6461,-13,-4.973368331150471,18.157398807536477,-13.2994843,-0.8598307,20.6948624,0.7672088
6462,-13,-4.965911691150471,18.157398807536477,-13.3006392,-0.8797186,20.8021469,0.7767481
6463,-13,-4.958455051150471,18.157398807536477,-13.3017282,-0.9039594,20.9283504,0.8047872
6464,-13,-4.950998411150471,18.157398807536477,-13.3027477,-0.9298496,21.0647602,0.8484085
6465,-13,-4.943541771150471,18.157398807536477,-13.3036947,-0.9567074,21.2036057,0.9050760
6466,-13,-4.936085131150471,18.157398807536477,-13.3045645,-0.9842457,21.3358345,0.9729218
6467,-13,-4.928628491150471,18.157398807536477,-13.3053551,-1.0128906,21.4511986,1.0502089
6468,-13,-4.921171851150472,18.157398807536477,-13.3060617,-1.0460078,21.5404148,1.1348946
6469,-13,-4.913715211150471,18.157398807536477,-13.3066826,-1.0875850,21.5954628,1.2245158
6470,-13,-4.906258571150472,18.157398807536477,-13.3072119,-1.1433470,21.6075344,1.3161521
6471,-13,-4.898801931150472,18.157398807536477,-13.3076458,-1.2077552,21.5716133,1.4066011
6472,-13,-4.891345291150472,18.157398807536477,-13.3079767,-1.2719337,21.4842300,1.4924320
6473,-13,-4.883888651150472,18.157398807536477,-13.3081989,-1.3319789,21.3459473,1.5699754
6474,-13,-4.876432011150472,18.157398807536477,-13.3083086,-1.3881923,21.1572514,1.6354505
6475,-13,-4.868975371150472,18.157398807536477,-13.3083029,-1.4418278,20.9167042,1.6853404
6476,-13,-4.861518731150472,18.157398807536477,-13.3081808,-1.4962608,20.6273785,1.7165363
6477,-13,-4.854062091150472,18.157398807536477,-13.3079395,-1.5587420,20.2944431,1.7269013
6478,-13,-4.846605451150472,18.157398807536477,-13.3075800,-1.6242342,19.9256210,1.7154535
6479,-13,-4.839148811150472,18.157398807536477,-13.3070974,-1.6896147,19.5306854,1.6821932
6480,-13,-4.831692171150472,18.157398807536477,-13.3064909,-1.7469531,19.1244221,1.6279541
6481,-13,-4.824235531150472,18.157398807536477,-13.3057604,-1.7915454,18.7174606,1.5543184
6482,-13,-4.816778891150472,18.157398807536477,-13.3049068,-1.8175136,18.3192463,1.4638950
6483,-13,-4.809322251150472,18.157398807536477,-13.3039322,-1.8301399,17.9386520,1.3602949
